file_path,entropy,file_size,num_sections,suspicious_imports,packer_type
C:\Users\Public\MLMAL\dataset-packed-pe\packed\BeRoEXEPacker\bero_SearchMyFiles.exe,7.87,86736,3,2,4
C:\Users\Public\MLMAL\dataset-packed-pe\packed\BeRoEXEPacker\bero_ShareEnum.exe,7.91,84336,3,2,4
C:\Users\Public\MLMAL\dataset-packed-pe\packed\BeRoEXEPacker\bero_ShellRunas.exe,7.79,50728,3,2,4
C:\Users\Public\MLMAL\dataset-packed-pe\packed\BeRoEXEPacker\bero_shexview.exe,7.8,51296,3,2,4
C:\Users\Public\MLMAL\dataset-packed-pe\packed\BeRoEXEPacker\bero_shmnview.exe,7.69,46800,3,2,4
C:\Users\Public\MLMAL\dataset-packed-pe\packed\BeRoEXEPacker\bero_sigcheck.exe,7.97,153352,3,2,4
C:\Users\Public\MLMAL\dataset-packed-pe\packed\BeRoEXEPacker\bero_Snap2HTML.exe,7.96,111616,3,2,4
C:\Users\Public\MLMAL\dataset-packed-pe\packed\BeRoEXEPacker\bero_streams.exe,7.88,66208,3,2,4
C:\Users\Public\MLMAL\dataset-packed-pe\packed\BeRoEXEPacker\bero_strings.exe,7.91,71840,3,2,4
C:\Users\Public\MLMAL\dataset-packed-pe\packed\BeRoEXEPacker\bero_sync.exe,7.89,69784,3,2,4
C:\Users\Public\MLMAL\dataset-packed-pe\packed\BeRoEXEPacker\bero_sysexp.exe,7.72,45776,3,2,4
C:\Users\Public\MLMAL\dataset-packed-pe\packed\BeRoEXEPacker\bero_Sysmon.exe,8.0,677320,3,2,4
C:\Users\Public\MLMAL\dataset-packed-pe\packed\BeRoEXEPacker\bero_TaskSchedulerView.exe,7.71,62160,3,2,4
C:\Users\Public\MLMAL\dataset-packed-pe\packed\BeRoEXEPacker\bero_Tcpvcon.exe,7.94,90488,3,2,4
C:\Users\Public\MLMAL\dataset-packed-pe\packed\Enigma Virtual Box\enigmavb_7z.exe,6.53,487424,6,5,6
C:\Users\Public\MLMAL\dataset-packed-pe\packed\Enigma Virtual Box\enigmavb_accesschk.exe,5.53,1193616,7,5,6
C:\Users\Public\MLMAL\dataset-packed-pe\packed\Enigma Virtual Box\enigmavb_AccessEnum.exe,6.75,564088,6,5,6
C:\Users\Public\MLMAL\dataset-packed-pe\packed\Enigma Virtual Box\enigmavb_ADExplorer.exe,6.39,868952,6,5,6
C:\Users\Public\MLMAL\dataset-packed-pe\packed\Enigma Virtual Box\enigmavb_ADInsight.exe,6.16,2826904,7,5,6
C:\Users\Public\MLMAL\dataset-packed-pe\packed\Enigma Virtual Box\enigmavb_adrestore.exe,6.81,539448,5,5,6
C:\Users\Public\MLMAL\dataset-packed-pe\packed\Enigma Virtual Box\enigmavb_adwcleaner_7.2.4.0.exe,6.91,19742928,8,5,6
C:\Users\Public\MLMAL\dataset-packed-pe\packed\Enigma Virtual Box\enigmavb_Autologon.exe,6.72,540328,7,5,6
C:\Users\Public\MLMAL\dataset-packed-pe\packed\Enigma Virtual Box\enigmavb_Autoruns.exe,6.49,1132608,7,5,6
C:\Users\Public\MLMAL\dataset-packed-pe\packed\Enigma Virtual Box\enigmavb_autorunsc.exe,6.46,1047192,7,5,6
C:\Users\Public\MLMAL\dataset-packed-pe\packed\Enigma Virtual Box\enigmavb_BatteryInfoView.exe,6.64,468992,6,5,6
C:\Users\Public\MLMAL\dataset-packed-pe\packed\Enigma Virtual Box\enigmavb_Bginfo.exe,6.62,3413736,7,5,6
C:\Users\Public\MLMAL\dataset-packed-pe\packed\Enigma Virtual Box\enigmavb_BlueScreenView.exe,6.63,498272,6,5,6
C:\Users\Public\MLMAL\dataset-packed-pe\packed\Enigma Virtual Box\enigmavb_Cacheset.exe,6.77,543544,6,5,6
C:\Users\Public\MLMAL\dataset-packed-pe\packed\Enigma Virtual Box\enigmavb_calc.exe,7.07,1177600,6,5,6
C:\Users\Public\MLMAL\dataset-packed-pe\packed\Enigma Virtual Box\enigmavb_Clockres.exe,6.74,541352,7,5,6
C:\Users\Public\MLMAL\dataset-packed-pe\packed\Enigma Virtual Box\enigmavb_cmd.exe,6.01,704000,6,5,6
C:\Users\Public\MLMAL\dataset-packed-pe\packed\Enigma Virtual Box\enigmavb_ComIntRep.exe,6.86,2517504,7,5,6
C:\Users\Public\MLMAL\dataset-packed-pe\packed\Enigma Virtual Box\enigmavb_Contig.exe,6.64,642720,6,5,6
C:\Users\Public\MLMAL\dataset-packed-pe\packed\Enigma Virtual Box\enigmavb_Coreinfo.exe,4.63,1293496,7,5,6
C:\Users\Public\MLMAL\dataset-packed-pe\packed\Enigma Virtual Box\enigmavb_cpuz_x32.exe,6.83,3586056,6,5,6
C:\Users\Public\MLMAL\dataset-packed-pe\packed\Enigma Virtual Box\enigmavb_ctrl2cap.exe,6.75,539448,5,5,6
C:\Users\Public\MLMAL\dataset-packed-pe\packed\Enigma Virtual Box\enigmavb_DarkNamer.exe,6.58,471040,6,5,6
C:\Users\Public\MLMAL\dataset-packed-pe\packed\Enigma Virtual Box\enigmavb_Dbgview.exe,6.66,857176,6,5,6
C:\Users\Public\MLMAL\dataset-packed-pe\packed\Enigma Virtual Box\enigmavb_Desktops.exe,6.76,518232,7,5,6
C:\Users\Public\MLMAL\dataset-packed-pe\packed\Enigma Virtual Box\enigmavb_dfrgui.exe,6.71,988160,6,5,6
C:\Users\Public\MLMAL\dataset-packed-pe\packed\Enigma Virtual Box\enigmavb_disk2vhd.exe,2.49,7535808,7,5,6
C:\Users\Public\MLMAL\dataset-packed-pe\packed\Enigma Virtual Box\enigmavb_diskext.exe,6.74,544416,7,5,6
C:\Users\Public\MLMAL\dataset-packed-pe\packed\Enigma Virtual Box\enigmavb_Diskmon.exe,6.77,613176,6,5,6
C:\Users\Public\MLMAL\dataset-packed-pe\packed\Enigma Virtual Box\enigmavb_DiskView.exe,6.7,970104,6,5,6
C:\Users\Public\MLMAL\dataset-packed-pe\packed\Enigma Virtual Box\enigmavb_DriverView.exe,6.7,457312,6,5,6
C:\Users\Public\MLMAL\dataset-packed-pe\packed\Enigma Virtual Box\enigmavb_du.exe,6.73,570480,7,5,6
C:\Users\Public\MLMAL\dataset-packed-pe\packed\Enigma Virtual Box\enigmavb_efsdump.exe,6.8,535352,5,5,6
C:\Users\Public\MLMAL\dataset-packed-pe\packed\Enigma Virtual Box\enigmavb_ESEDatabaseView.exe,6.65,500944,6,5,6
C:\Users\Public\MLMAL\dataset-packed-pe\packed\Enigma Virtual Box\enigmavb_EventLogChannelsView.exe,6.67,501968,6,5,6
C:\Users\Public\MLMAL\dataset-packed-pe\packed\Enigma Virtual Box\enigmavb_Everything.exe,6.73,2057320,6,5,6
C:\Users\Public\MLMAL\dataset-packed-pe\packed\Enigma Virtual Box\enigmavb_FastHash_kr.exe,6.62,865792,6,5,6
C:\Users\Public\MLMAL\dataset-packed-pe\packed\Enigma Virtual Box\enigmavb_FindLinks.exe,6.68,536232,6,5,6
C:\Users\Public\MLMAL\dataset-packed-pe\packed\Enigma Virtual Box\enigmavb_FolderTimeUpdate.exe,6.68,490192,6,5,6
C:\Users\Public\MLMAL\dataset-packed-pe\packed\Enigma Virtual Box\enigmavb_ftp.exe,6.81,443904,6,5,6
C:\Users\Public\MLMAL\dataset-packed-pe\packed\Enigma Virtual Box\enigmavb_FullEventLogView.exe,6.67,513232,6,5,6
C:\Users\Public\MLMAL\dataset-packed-pe\packed\Enigma Virtual Box\enigmavb_geek.exe,6.52,6639184,6,5,6
C:\Users\Public\MLMAL\dataset-packed-pe\packed\Enigma Virtual Box\enigmavb_grepWin-1.9.0_portable.exe,6.53,1547000,7,5,6
C:\Users\Public\MLMAL\dataset-packed-pe\packed\Enigma Virtual Box\enigmavb_handle.exe,6.56,814728,6,5,6
C:\Users\Public\MLMAL\dataset-packed-pe\packed\Enigma Virtual Box\enigmavb_Hash.exe,6.75,418304,6,5,6
C:\Users\Public\MLMAL\dataset-packed-pe\packed\Enigma Virtual Box\enigmavb_HashCalc.exe,6.73,905216,6,5,6
C:\Users\Public\MLMAL\dataset-packed-pe\packed\Enigma Virtual Box\enigmavb_Hasher.exe,6.69,1057280,10,5,6
C:\Users\Public\MLMAL\dataset-packed-pe\packed\Enigma Virtual Box\enigmavb_HDDScan.exe,6.79,7526400,13,5,6
C:\Users\Public\MLMAL\dataset-packed-pe\packed\Enigma Virtual Box\enigmavb_hex2dec.exe,6.74,551584,7,5,6
C:\Users\Public\MLMAL\dataset-packed-pe\packed\Enigma Virtual Box\enigmavb_HWMonitorPro_x32.exe,6.52,2457056,6,5,6
C:\Users\Public\MLMAL\dataset-packed-pe\packed\Enigma Virtual Box\enigmavb_InstalledPackagesView.exe,6.69,489168,6,5,6
C:\Users\Public\MLMAL\dataset-packed-pe\packed\Enigma Virtual Box\enigmavb_junction.exe,6.66,605856,6,5,6
C:\Users\Public\MLMAL\dataset-packed-pe\packed\Enigma Virtual Box\enigmavb_LastActivityView.exe,6.69,523984,6,5,6
C:\Users\Public\MLMAL\dataset-packed-pe\packed\Enigma Virtual Box\enigmavb_ldmdump.exe,6.78,543544,5,5,6
C:\Users\Public\MLMAL\dataset-packed-pe\packed\Enigma Virtual Box\enigmavb_Listdlls.exe,6.66,825504,7,5,6
C:\Users\Public\MLMAL\dataset-packed-pe\packed\Enigma Virtual Box\enigmavb_livekd.exe,6.63,1042592,7,5,6
C:\Users\Public\MLMAL\dataset-packed-pe\packed\Enigma Virtual Box\enigmavb_LoadOrd.exe,6.73,542880,7,5,6
C:\Users\Public\MLMAL\dataset-packed-pe\packed\Enigma Virtual Box\enigmavb_LoadOrdC.exe,6.73,574624,7,5,6
C:\Users\Public\MLMAL\dataset-packed-pe\packed\Enigma Virtual Box\enigmavb_logonsessions.exe,6.69,626360,7,5,6
C:\Users\Public\MLMAL\dataset-packed-pe\packed\Enigma Virtual Box\enigmavb_md5summer.exe,6.83,1308672,10,5,6
C:\Users\Public\MLMAL\dataset-packed-pe\packed\Enigma Virtual Box\enigmavb_movefile.exe,6.74,541344,7,5,6
C:\Users\Public\MLMAL\dataset-packed-pe\packed\Enigma Virtual Box\enigmavb_mtinst.exe,6.51,1044040,5,5,6
C:\Users\Public\MLMAL\dataset-packed-pe\packed\Enigma Virtual Box\enigmavb_notmyfault.exe,6.81,643752,7,5,6
C:\Users\Public\MLMAL\dataset-packed-pe\packed\Enigma Virtual Box\enigmavb_notmyfaultc.exe,6.82,651440,7,5,6
C:\Users\Public\MLMAL\dataset-packed-pe\packed\Enigma Virtual Box\enigmavb_nslookup.exe,6.67,499712,6,5,6
C:\Users\Public\MLMAL\dataset-packed-pe\packed\Enigma Virtual Box\enigmavb_ntfsinfo.exe,6.69,528552,6,5,6
C:\Users\Public\MLMAL\dataset-packed-pe\packed\Enigma Virtual Box\enigmavb_OpenedFilesView.exe,6.66,513744,6,5,6
C:\Users\Public\MLMAL\dataset-packed-pe\packed\Enigma Virtual Box\enigmavb_PAGEANT_32.EXE,6.8,680504,12,5,6
C:\Users\Public\MLMAL\dataset-packed-pe\packed\Enigma Virtual Box\enigmavb_pagecurl.exe,6.59,466480,11,5,6
C:\Users\Public\MLMAL\dataset-packed-pe\packed\Enigma Virtual Box\enigmavb_pagedfrg.exe,6.68,605048,6,5,6
C:\Users\Public\MLMAL\dataset-packed-pe\packed\Enigma Virtual Box\enigmavb_pendmoves.exe,6.74,542888,7,5,6
C:\Users\Public\MLMAL\dataset-packed-pe\packed\Enigma Virtual Box\enigmavb_PEview.exe,6.69,456704,7,5,6
C:\Users\Public\MLMAL\dataset-packed-pe\packed\Enigma Virtual Box\enigmavb_PEViewer.exe,6.66,1935360,10,5,6
C:\Users\Public\MLMAL\dataset-packed-pe\packed\Enigma Virtual Box\enigmavb_pipelist.exe,6.67,602280,6,5,6
C:\Users\Public\MLMAL\dataset-packed-pe\packed\Enigma Virtual Box\enigmavb_pixelize.exe,6.67,428992,11,5,6
C:\Users\Public\MLMAL\dataset-packed-pe\packed\Enigma Virtual Box\enigmavb_PortableWinCDEmu-4.0.exe,6.61,1084248,7,5,6
C:\Users\Public\MLMAL\dataset-packed-pe\packed\Enigma Virtual Box\enigmavb_portmon.exe,6.6,840512,6,5,6
C:\Users\Public\MLMAL\dataset-packed-pe\packed\Enigma Virtual Box\enigmavb_procdump.exe,6.49,1052832,7,5,6
C:\Users\Public\MLMAL\dataset-packed-pe\packed\Enigma Virtual Box\enigmavb_procexp.exe,6.33,3125920,7,5,6
C:\Users\Public\MLMAL\dataset-packed-pe\packed\Enigma Virtual Box\enigmavb_Procmon.exe,6.39,2565768,7,5,6
C:\Users\Public\MLMAL\dataset-packed-pe\packed\Enigma Virtual Box\enigmavb_ProduKey.exe,6.71,479952,6,5,6
C:\Users\Public\MLMAL\dataset-packed-pe\packed\Enigma Virtual Box\enigmavb_PsExec.exe,6.67,740504,7,5,6
C:\Users\Public\MLMAL\dataset-packed-pe\packed\Enigma Virtual Box\enigmavb_psfile.exe,6.68,538784,6,5,6
C:\Users\Public\MLMAL\dataset-packed-pe\packed\Enigma Virtual Box\enigmavb_PsGetsid.exe,6.7,698512,7,5,6
C:\Users\Public\MLMAL\dataset-packed-pe\packed\Enigma Virtual Box\enigmavb_PsInfo.exe,6.61,702616,6,5,6
C:\Users\Public\MLMAL\dataset-packed-pe\packed\Enigma Virtual Box\enigmavb_pskill.exe,6.66,673440,6,5,6
C:\Users\Public\MLMAL\dataset-packed-pe\packed\Enigma Virtual Box\enigmavb_pslist.exe,6.64,567968,6,5,6
C:\Users\Public\MLMAL\dataset-packed-pe\packed\Enigma Virtual Box\enigmavb_PsLoggedon.exe,6.68,540848,6,5,6
C:\Users\Public\MLMAL\dataset-packed-pe\packed\Enigma Virtual Box\enigmavb_psloglist.exe,6.72,567160,6,5,6
C:\Users\Public\MLMAL\dataset-packed-pe\packed\Enigma Virtual Box\enigmavb_pspasswd.exe,6.68,538784,6,5,6
C:\Users\Public\MLMAL\dataset-packed-pe\packed\Enigma Virtual Box\enigmavb_psping.exe,6.67,657056,7,5,6
C:\Users\Public\MLMAL\dataset-packed-pe\packed\Enigma Virtual Box\enigmavb_PsService.exe,6.64,577704,6,5,6
C:\Users\Public\MLMAL\dataset-packed-pe\packed\Enigma Virtual Box\enigmavb_psshutdown.exe,6.57,596784,6,5,6
C:\Users\Public\MLMAL\dataset-packed-pe\packed\Enigma Virtual Box\enigmavb_pssuspend.exe,6.7,690856,7,5,6
C:\Users\Public\MLMAL\dataset-packed-pe\packed\Enigma Virtual Box\enigmavb_puttytel_32.exe,6.74,917040,12,5,6
C:\Users\Public\MLMAL\dataset-packed-pe\packed\Enigma Virtual Box\enigmavb_pythonw.exe,6.7,416256,6,5,6
C:\Users\Public\MLMAL\dataset-packed-pe\packed\Enigma Virtual Box\enigmavb_RAMMap.exe,6.6,1045128,7,5,6
C:\Users\Public\MLMAL\dataset-packed-pe\packed\Enigma Virtual Box\enigmavb_RegDelNull.exe,6.73,550576,7,5,6
C:\Users\Public\MLMAL\dataset-packed-pe\packed\Enigma Virtual Box\enigmavb_RegDllView.exe,6.63,470624,6,5,6
C:\Users\Public\MLMAL\dataset-packed-pe\packed\Enigma Virtual Box\enigmavb_regjump.exe,6.75,507040,6,5,6
C:\Users\Public\MLMAL\dataset-packed-pe\packed\Enigma Virtual Box\enigmavb_rm.exe,6.66,454656,5,5,6
C:\Users\Public\MLMAL\dataset-packed-pe\packed\Enigma Virtual Box\enigmavb_rotate.exe,6.71,423936,11,5,6
C:\Users\Public\MLMAL\dataset-packed-pe\packed\Enigma Virtual Box\enigmavb_ru.exe,6.68,531592,6,5,6
C:\Users\Public\MLMAL\dataset-packed-pe\packed\Enigma Virtual Box\enigmavb_sdelete.exe,6.73,557704,7,5,6
C:\Users\Public\MLMAL\dataset-packed-pe\packed\Enigma Virtual Box\enigmavb_ShareEnum.exe,6.73,650096,6,5,6
C:\Users\Public\MLMAL\dataset-packed-pe\packed\Enigma Virtual Box\enigmavb_ShellRunas.exe,6.61,492584,6,5,6
C:\Users\Public\MLMAL\dataset-packed-pe\packed\Enigma Virtual Box\enigmavb_shexview.exe,6.66,490592,6,5,6
C:\Users\Public\MLMAL\dataset-packed-pe\packed\Enigma Virtual Box\enigmavb_shift.exe,6.7,427536,11,5,6
C:\Users\Public\MLMAL\dataset-packed-pe\packed\Enigma Virtual Box\enigmavb_shmnview.exe,6.56,483024,6,5,6
C:\Users\Public\MLMAL\dataset-packed-pe\packed\Enigma Virtual Box\enigmavb_sigcheck.exe,6.62,779528,7,5,6
C:\Users\Public\MLMAL\dataset-packed-pe\packed\Enigma Virtual Box\enigmavb_streams.exe,6.68,524960,6,5,6
C:\Users\Public\MLMAL\dataset-packed-pe\packed\Enigma Virtual Box\enigmavb_strings.exe,6.74,550560,7,5,6
C:\Users\Public\MLMAL\dataset-packed-pe\packed\Enigma Virtual Box\enigmavb_sync.exe,6.73,544920,7,5,6
C:\Users\Public\MLMAL\dataset-packed-pe\packed\Enigma Virtual Box\enigmavb_sysexp.exe,6.66,466640,6,5,6
C:\Users\Public\MLMAL\dataset-packed-pe\packed\Enigma Virtual Box\enigmavb_Sysmon.exe,6.19,3259848,7,5,6
C:\Users\Public\MLMAL\dataset-packed-pe\packed\Enigma Virtual Box\enigmavb_Tcpview.exe,6.73,689952,6,5,6
C:\Users\Public\MLMAL\dataset-packed-pe\packed\Enigma Virtual Box\enigmavb_tile.exe,6.71,426864,11,5,6
C:\Users\Public\MLMAL\dataset-packed-pe\packed\Enigma Virtual Box\enigmavb_tinytask.exe,6.74,425984,6,5,6
C:\Users\Public\MLMAL\dataset-packed-pe\packed\Enigma Virtual Box\enigmavb_touch.exe,6.71,424960,6,5,6
C:\Users\Public\MLMAL\dataset-packed-pe\packed\Enigma Virtual Box\enigmavb_upgrade.exe,6.78,472048,7,5,6
C:\Users\Public\MLMAL\dataset-packed-pe\packed\Enigma Virtual Box\enigmavb_video.exe,6.81,458880,11,5,6
C:\Users\Public\MLMAL\dataset-packed-pe\packed\Enigma Virtual Box\enigmavb_webhttrack.exe,6.77,466912,6,5,6
C:\Users\Public\MLMAL\dataset-packed-pe\packed\Enigma Virtual Box\enigmavb_WinList.exe,6.69,404480,8,5,6
C:\Users\Public\MLMAL\dataset-packed-pe\packed\Eronana Packer\eronana_7z.exe,7.45,65536,5,3,7
C:\Users\Public\MLMAL\dataset-packed-pe\packed\Eronana Packer\eronana_7zFM.exe,7.46,173056,5,3,7
C:\Users\Public\MLMAL\dataset-packed-pe\packed\Eronana Packer\eronana_7zFMn.exe,7.43,165888,5,3,7
C:\Users\Public\MLMAL\dataset-packed-pe\packed\Eronana Packer\eronana_AddInUtil.exe,5.55,26448,3,3,7
C:\Users\Public\MLMAL\dataset-packed-pe\packed\Eronana Packer\eronana_adrestore.exe,7.64,56120,4,3,7
C:\Users\Public\MLMAL\dataset-packed-pe\packed\Eronana Packer\eronana_adwcleaner_7.2.4.0.exe,7.96,11523792,7,3,7
C:\Users\Public\MLMAL\dataset-packed-pe\packed\Eronana Packer\eronana_AkelAdmin.exe,5.89,16896,5,3,7
C:\Users\Public\MLMAL\dataset-packed-pe\packed\Eronana Packer\eronana_align-layers.exe,6.84,30520,10,3,7
C:\Users\Public\MLMAL\dataset-packed-pe\packed\Eronana Packer\eronana_AppLaunch.exe,7.61,42832,4,3,7
C:\Users\Public\MLMAL\dataset-packed-pe\packed\Eronana Packer\eronana_apply-canvas.exe,7.35,45824,10,3,7
C:\Users\Public\MLMAL\dataset-packed-pe\packed\Eronana Packer\eronana_aspnet_regbrowsers.exe,4.38,20480,3,3,7
C:\Users\Public\MLMAL\dataset-packed-pe\packed\Eronana Packer\eronana_Bginfo.exe,7.96,1643240,5,3,7
C:\Users\Public\MLMAL\dataset-packed-pe\packed\Eronana Packer\eronana_blur-gauss.exe,7.12,39824,10,3,7
C:\Users\Public\MLMAL\dataset-packed-pe\packed\Eronana Packer\eronana_blur.exe,6.84,26512,10,3,7
C:\Users\Public\MLMAL\dataset-packed-pe\packed\Eronana Packer\eronana_border-average.exe,6.81,30608,10,3,7
C:\Users\Public\MLMAL\dataset-packed-pe\packed\Eronana Packer\eronana_bzz.exe,7.69,31744,8,3,7
C:\Users\Public\MLMAL\dataset-packed-pe\packed\Eronana Packer\eronana_Cacheset.exe,7.18,64312,5,3,7
C:\Users\Public\MLMAL\dataset-packed-pe\packed\Eronana Packer\eronana_calc.exe,7.73,631808,4,3,7
C:\Users\Public\MLMAL\dataset-packed-pe\packed\Eronana Packer\eronana_cartoon.exe,6.98,35960,10,3,7
C:\Users\Public\MLMAL\dataset-packed-pe\packed\Eronana Packer\eronana_checkerboard.exe,6.8,29944,10,3,7
C:\Users\Public\MLMAL\dataset-packed-pe\packed\Eronana Packer\eronana_cleanupintlcache.exe,6.52,9728,4,3,7
C:\Users\Public\MLMAL\dataset-packed-pe\packed\Eronana Packer\eronana_cmd.exe,7.33,160256,4,3,7
C:\Users\Public\MLMAL\dataset-packed-pe\packed\Eronana Packer\eronana_cml-explorer.exe,7.22,52472,10,3,7
C:\Users\Public\MLMAL\dataset-packed-pe\packed\Eronana Packer\eronana_color-cube-analyze.exe,6.82,30128,10,3,7
C:\Users\Public\MLMAL\dataset-packed-pe\packed\Eronana Packer\eronana_color-exchange.exe,6.86,35312,10,3,7
C:\Users\Public\MLMAL\dataset-packed-pe\packed\Eronana Packer\eronana_colorify.exe,6.78,28744,10,3,7
C:\Users\Public\MLMAL\dataset-packed-pe\packed\Eronana Packer\eronana_colormap-remap.exe,6.8,34560,10,3,7
C:\Users\Public\MLMAL\dataset-packed-pe\packed\Eronana Packer\eronana_Contig.exe,7.93,154272,5,3,7
C:\Users\Public\MLMAL\dataset-packed-pe\packed\Eronana Packer\eronana_contrast-stretch-hsv.exe,6.73,25984,10,3,7
C:\Users\Public\MLMAL\dataset-packed-pe\packed\Eronana Packer\eronana_control.exe,6.94,110592,4,3,7
C:\Users\Public\MLMAL\dataset-packed-pe\packed\Eronana Packer\eronana_convolution-matrix.exe,6.91,35920,10,3,7
C:\Users\Public\MLMAL\dataset-packed-pe\packed\Eronana Packer\eronana_cpuz_x32.exe,7.45,2412552,5,3,7
C:\Users\Public\MLMAL\dataset-packed-pe\packed\Eronana Packer\eronana_crop-zealous.exe,6.73,26968,10,3,7
C:\Users\Public\MLMAL\dataset-packed-pe\packed\Eronana Packer\eronana_csc.exe,7.78,54584,4,3,7
C:\Users\Public\MLMAL\dataset-packed-pe\packed\Eronana Packer\eronana_DarkNamer.exe,6.48,57344,5,3,7
C:\Users\Public\MLMAL\dataset-packed-pe\packed\Eronana Packer\eronana_dat2file.exe,7.62,25600,9,3,7
C:\Users\Public\MLMAL\dataset-packed-pe\packed\Eronana Packer\eronana_DatabaseEditor.exe,7.52,27648,3,3,7
C:\Users\Public\MLMAL\dataset-packed-pe\packed\Eronana Packer\eronana_DataSvcUtil.exe,6.72,42840,3,3,7
C:\Users\Public\MLMAL\dataset-packed-pe\packed\Eronana Packer\eronana_decompose.exe,7.04,38944,10,3,7
C:\Users\Public\MLMAL\dataset-packed-pe\packed\Eronana Packer\eronana_despeckle.exe,6.95,33296,10,3,7
C:\Users\Public\MLMAL\dataset-packed-pe\packed\Eronana Packer\eronana_diff.exe,7.87,47104,5,3,7
C:\Users\Public\MLMAL\dataset-packed-pe\packed\Eronana Packer\eronana_disk2vhd.exe,2.42,6022848,5,3,7
C:\Users\Public\MLMAL\dataset-packed-pe\packed\Eronana Packer\eronana_DiskCleaner.exe,6.58,40952,5,3,7
C:\Users\Public\MLMAL\dataset-packed-pe\packed\Eronana Packer\eronana_Diskmon.exe,7.46,113464,5,3,7
C:\Users\Public\MLMAL\dataset-packed-pe\packed\Eronana Packer\eronana_doc2x.exe,6.48,34816,3,3,7
C:\Users\Public\MLMAL\dataset-packed-pe\packed\Eronana Packer\eronana_DocFetcher-256.exe,6.36,33280,7,3,7
C:\Users\Public\MLMAL\dataset-packed-pe\packed\Eronana Packer\eronana_dvd+rw-format.exe,6.92,55175,7,3,7
C:\Users\Public\MLMAL\dataset-packed-pe\packed\Eronana Packer\eronana_edge-dog.exe,6.95,36608,10,3,7
C:\Users\Public\MLMAL\dataset-packed-pe\packed\Eronana Packer\eronana_efsdump.exe,7.34,56120,4,3,7
C:\Users\Public\MLMAL\dataset-packed-pe\packed\Eronana Packer\eronana_emboss.exe,6.89,31048,10,3,7
C:\Users\Public\MLMAL\dataset-packed-pe\packed\Eronana Packer\eronana_ESEDatabaseView.exe,7.42,95440,5,3,7
C:\Users\Public\MLMAL\dataset-packed-pe\packed\Eronana Packer\eronana_FastHash_kr.exe,7.68,305664,5,3,7
C:\Users\Public\MLMAL\dataset-packed-pe\packed\Eronana Packer\eronana_fc.exe,7.15,14848,4,3,7
C:\Users\Public\MLMAL\dataset-packed-pe\packed\Eronana Packer\eronana_file-bmp.exe,7.18,41736,10,3,7
C:\Users\Public\MLMAL\dataset-packed-pe\packed\Eronana Packer\eronana_file-compressor.exe,7.07,22496,9,3,7
C:\Users\Public\MLMAL\dataset-packed-pe\packed\Eronana Packer\eronana_file-faxg3.exe,6.86,29424,10,3,7
C:\Users\Public\MLMAL\dataset-packed-pe\packed\Eronana Packer\eronana_file-glob.exe,6.77,25504,10,3,7
C:\Users\Public\MLMAL\dataset-packed-pe\packed\Eronana Packer\eronana_file-jp2-load.exe,6.76,28624,10,3,7
C:\Users\Public\MLMAL\dataset-packed-pe\packed\Eronana Packer\eronana_file-mng.exe,6.97,40728,10,3,7
C:\Users\Public\MLMAL\dataset-packed-pe\packed\Eronana Packer\eronana_file-sunras.exe,7.02,36128,10,3,7
C:\Users\Public\MLMAL\dataset-packed-pe\packed\Eronana Packer\eronana_file-tga.exe,6.98,35176,10,3,7
C:\Users\Public\MLMAL\dataset-packed-pe\packed\Eronana Packer\eronana_file-tiff-save.exe,6.93,37944,10,3,7
C:\Users\Public\MLMAL\dataset-packed-pe\packed\Eronana Packer\eronana_file-uri.exe,6.77,29256,10,3,7
C:\Users\Public\MLMAL\dataset-packed-pe\packed\Eronana Packer\eronana_file-xbm.exe,6.93,36952,10,3,7
C:\Users\Public\MLMAL\dataset-packed-pe\packed\Eronana Packer\eronana_file-xpm.exe,6.91,32392,10,3,7
C:\Users\Public\MLMAL\dataset-packed-pe\packed\Eronana Packer\eronana_file-xwd.exe,7.21,38256,10,3,7
C:\Users\Public\MLMAL\dataset-packed-pe\packed\Eronana Packer\eronana_FileAssociation.exe,7.79,40448,5,3,7
C:\Users\Public\MLMAL\dataset-packed-pe\packed\Eronana Packer\eronana_filter-pack.exe,7.13,46232,10,3,7
C:\Users\Public\MLMAL\dataset-packed-pe\packed\Eronana Packer\eronana_find.exe,6.81,11264,4,3,7
C:\Users\Public\MLMAL\dataset-packed-pe\packed\Eronana Packer\eronana_ftp.exe,7.65,29184,4,3,7
C:\Users\Public\MLMAL\dataset-packed-pe\packed\Eronana Packer\eronana_geek.exe,6.78,5573200,5,3,7
C:\Users\Public\MLMAL\dataset-packed-pe\packed\Eronana Packer\eronana_gpgme-w32spawn.exe,7.33,19616,8,3,7
C:\Users\Public\MLMAL\dataset-packed-pe\packed\Eronana Packer\eronana_grepWin-1.9.0_portable.exe,7.14,759544,5,3,7
C:\Users\Public\MLMAL\dataset-packed-pe\packed\Eronana Packer\eronana_grid.exe,6.96,37360,10,3,7
C:\Users\Public\MLMAL\dataset-packed-pe\packed\Eronana Packer\eronana_gspawn-win32-helper-console.exe,7.33,15374,9,3,7
C:\Users\Public\MLMAL\dataset-packed-pe\packed\Eronana Packer\eronana_gui-32.exe,7.86,49152,4,3,7
C:\Users\Public\MLMAL\dataset-packed-pe\packed\Eronana Packer\eronana_gzip.exe,7.69,49152,7,3,7
