file_path,entropy,file_size,num_sections,suspicious_imports,VirtualSize,SizeOfImage,SizeOfHeaders,Relocations,Imports,BaseOfCode,DllCharacteristics,AddressOfEntryPoint,SizeOfInitializedData,SizeOfUninitializedData,packer_type
C:\Users\Public\MLMAL\dataset-packed-pe\packed\Exe32pack\exe32pack_bzz.exe,7.86,29293,8,5,82269,106496,1024,1,10,4096,0,65548,71680,13312,7
C:\Users\Public\MLMAL\dataset-packed-pe\packed\Exe32pack\exe32pack_checkerboard.exe,6.4,33528,10,10,34825,69632,1024,1,20,4096,0,57356,34304,3072,7
C:\Users\Public\MLMAL\dataset-packed-pe\packed\Exe32pack\exe32pack_cleanupintlcache.exe,6.7,9997,5,3,20739,40960,512,1,6,4096,33088,28684,11776,1536,7
C:\Users\Public\MLMAL\dataset-packed-pe\packed\Exe32pack\exe32pack_color-cube-analyze.exe,6.63,31152,10,10,44238,77824,1024,1,20,4096,0,61452,37888,9216,7
C:\Users\Public\MLMAL\dataset-packed-pe\packed\Exe32pack\exe32pack_color-enhance.exe,6.53,28080,10,7,29556,61440,1024,1,14,4096,0,49164,29696,3072,7
C:\Users\Public\MLMAL\dataset-packed-pe\packed\Exe32pack\exe32pack_color-to-alpha.exe,6.43,33176,10,11,34486,69632,1024,1,22,4096,0,57356,34816,3072,7
C:\Users\Public\MLMAL\dataset-packed-pe\packed\Exe32pack\exe32pack_colorify.exe,6.62,29768,10,10,41954,73728,1024,1,20,4096,0,57356,34816,9216,7
C:\Users\Public\MLMAL\dataset-packed-pe\packed\Exe32pack\exe32pack_contrast-normalize.exe,6.54,27360,10,6,29464,61440,1024,1,12,4096,0,49164,29184,3072,7
C:\Users\Public\MLMAL\dataset-packed-pe\packed\Exe32pack\exe32pack_contrast-stretch-hsv.exe,6.49,28032,10,7,29262,61440,1024,1,14,4096,0,49164,29696,3072,7
C:\Users\Public\MLMAL\dataset-packed-pe\packed\Exe32pack\exe32pack_contrast-stretch.exe,6.55,27392,10,6,29494,61440,1024,1,12,4096,0,49164,29184,3072,7
C:\Users\Public\MLMAL\dataset-packed-pe\packed\Exe32pack\exe32pack_crop-auto.exe,6.67,27904,10,6,33790,69632,1024,1,12,4096,0,53260,33280,3072,7
C:\Users\Public\MLMAL\dataset-packed-pe\packed\Exe32pack\exe32pack_crop-zealous.exe,6.63,27480,10,6,32508,69632,1024,1,12,4096,0,53260,32256,3072,7
C:\Users\Public\MLMAL\dataset-packed-pe\packed\Exe32pack\exe32pack_cvtres.exe,7.09,27976,4,3,48147,61440,512,1,6,4096,32768,40972,23552,1536,7
C:\Users\Public\MLMAL\dataset-packed-pe\packed\Exe32pack\exe32pack_dat2file.exe,7.81,24509,9,2,64726,94208,1024,1,4,4096,0,61452,55296,12800,7
C:\Users\Public\MLMAL\dataset-packed-pe\packed\Exe32pack\exe32pack_DatabaseEditor.exe,7.21,24309,4,2,56793,81920,512,1,4,8192,34112,57356,28672,1536,7
C:\Users\Public\MLMAL\dataset-packed-pe\packed\Exe32pack\exe32pack_DataSvcUtil.exe,7.76,34136,4,2,85688,122880,512,1,4,8192,1344,81932,33792,9728,7
C:\Users\Public\MLMAL\dataset-packed-pe\packed\Exe32pack\exe32pack_deinterlace.exe,6.42,32328,10,10,33990,65536,1024,1,20,4096,0,53260,33792,3072,7
C:\Users\Public\MLMAL\dataset-packed-pe\packed\Exe32pack\exe32pack_destripe.exe,6.44,33832,10,10,35946,73728,1024,1,20,4096,0,57356,35840,3072,7
C:\Users\Public\MLMAL\dataset-packed-pe\packed\Exe32pack\exe32pack_diffraction.exe,6.69,33280,10,9,59522,94208,1024,1,18,4096,0,73740,44544,17920,7
C:\Users\Public\MLMAL\dataset-packed-pe\packed\Exe32pack\exe32pack_djvmcvt.exe,7.85,28877,8,5,81025,102400,1024,1,10,4096,0,65548,70656,13312,7
C:\Users\Public\MLMAL\dataset-packed-pe\packed\Exe32pack\exe32pack_djvuextract.exe,7.86,31697,8,5,91425,114688,1024,1,10,4096,0,73740,80384,13312,7
C:\Users\Public\MLMAL\dataset-packed-pe\packed\Exe32pack\exe32pack_DocFetcher-1024.exe,6.29,33108,7,5,89931,110592,1024,1,10,4096,1344,90124,37888,37888,7
C:\Users\Public\MLMAL\dataset-packed-pe\packed\Exe32pack\exe32pack_DocFetcher-2048_64-bit-Java.exe,6.29,33108,7,5,89931,110592,1024,1,10,4096,1344,90124,37888,37888,7
C:\Users\Public\MLMAL\dataset-packed-pe\packed\Exe32pack\exe32pack_DocFetcher-256.exe,6.29,33108,7,5,89925,110592,1024,1,10,4096,1344,90124,37888,37888,7
C:\Users\Public\MLMAL\dataset-packed-pe\packed\Exe32pack\exe32pack_DocFetcher-4096_64-bit-Java.exe,6.3,33108,7,5,89931,110592,1024,1,10,4096,1344,90124,37888,37888,7
C:\Users\Public\MLMAL\dataset-packed-pe\packed\Exe32pack\exe32pack_DocFetcher-512.exe,6.29,33108,7,5,89925,110592,1024,1,10,4096,1344,90124,37888,37888,7
C:\Users\Public\MLMAL\dataset-packed-pe\packed\Exe32pack\exe32pack_DocFetcher-768.exe,6.29,33108,7,5,89925,110592,1024,1,10,4096,1344,90124,37888,37888,7
C:\Users\Public\MLMAL\dataset-packed-pe\packed\Exe32pack\exe32pack_DocFetcher-8192_64-bit-Java.exe,6.29,33108,7,5,89932,110592,1024,1,10,4096,1344,90124,37888,37888,7
C:\Users\Public\MLMAL\dataset-packed-pe\packed\Exe32pack\exe32pack_DocFetcher.exe,6.29,33108,7,5,89925,110592,1024,1,10,4096,1344,90124,37888,37888,7
C:\Users\Public\MLMAL\dataset-packed-pe\packed\Exe32pack\exe32pack_DriveCleanup.exe,7.7,29624,6,11,4281033,4296704,1024,1,22,4096,34112,4263948,4254208,9728,7
C:\Users\Public\MLMAL\dataset-packed-pe\packed\Exe32pack\exe32pack_dw20.exe,7.2,27464,4,6,46362,57344,512,1,12,4096,32768,36876,22016,1536,7
C:\Users\Public\MLMAL\dataset-packed-pe\packed\Exe32pack\exe32pack_edge-laplace.exe,6.68,27536,10,6,33569,69632,1024,1,12,4096,0,53260,33280,3072,7
C:\Users\Public\MLMAL\dataset-packed-pe\packed\Exe32pack\exe32pack_edge-sobel.exe,6.66,31528,10,10,39520,73728,1024,1,20,4096,0,57356,39936,3072,7
C:\Users\Public\MLMAL\dataset-packed-pe\packed\Exe32pack\exe32pack_emboss.exe,6.68,32072,10,10,41090,73728,1024,1,20,4096,0,57356,40960,3072,7
C:\Users\Public\MLMAL\dataset-packed-pe\packed\Exe32pack\exe32pack_engrave.exe,6.48,33160,10,10,34978,69632,1024,1,20,4096,0,57356,34816,3072,7
C:\Users\Public\MLMAL\dataset-packed-pe\packed\Exe32pack\exe32pack_ExtExport.exe,7.02,18645,6,7,41078,61440,1024,1,14,4096,33088,40972,24576,1536,7
C:\Users\Public\MLMAL\dataset-packed-pe\packed\Exe32pack\exe32pack_file-cel.exe,6.72,32320,10,9,42108,69632,1024,1,18,4096,0,53260,41472,3072,7
C:\Users\Public\MLMAL\dataset-packed-pe\packed\Exe32pack\exe32pack_file-compressor.exe,6.72,25568,9,8,28552,57344,1024,1,16,4096,0,45068,28160,3072,7
C:\Users\Public\MLMAL\dataset-packed-pe\packed\Exe32pack\exe32pack_file-desktop-link.exe,6.65,24864,10,6,28853,61440,1024,1,12,4096,0,49164,28672,3072,7
C:\Users\Public\MLMAL\dataset-packed-pe\packed\Exe32pack\exe32pack_file-faxg3.exe,6.71,29936,10,6,43210,73728,1024,1,12,4096,0,57356,39936,6144,7
C:\Users\Public\MLMAL\dataset-packed-pe\packed\Exe32pack\exe32pack_file-gif-load.exe,6.74,33112,10,6,113259,147456,1024,1,12,4096,0,126988,44544,71680,7
C:\Users\Public\MLMAL\dataset-packed-pe\packed\Exe32pack\exe32pack_file-glob.exe,6.56,27040,10,4,29249,61440,1024,1,8,4096,0,49164,29184,3072,7
C:\Users\Public\MLMAL\dataset-packed-pe\packed\Exe32pack\exe32pack_file-header.exe,6.63,27392,10,7,33206,69632,1024,1,14,4096,0,53260,33280,3072,7
C:\Users\Public\MLMAL\dataset-packed-pe\packed\Exe32pack\exe32pack_file-pcx.exe,6.59,32456,10,7,38265,69632,1024,1,14,4096,0,53260,37888,3072,7
C:\Users\Public\MLMAL\dataset-packed-pe\packed\Exe32pack\exe32pack_file-pix.exe,6.55,30088,10,7,33927,65536,1024,1,14,4096,0,53260,33792,3072,7
C:\Users\Public\MLMAL\dataset-packed-pe\packed\Exe32pack\exe32pack_file-uri.exe,6.52,31304,10,10,34773,65536,1024,1,20,4096,0,53260,34304,3072,7
C:\Users\Public\MLMAL\dataset-packed-pe\packed\Exe32pack\exe32pack_file-xpm.exe,6.69,33416,10,12,43157,77824,1024,1,24,4096,0,57356,43008,3072,7
C:\Users\Public\MLMAL\dataset-packed-pe\packed\Exe32pack\exe32pack_gimptool-2.0.exe,6.76,27888,9,4,32511,61440,1024,1,8,4096,0,49164,32768,3072,7
C:\Users\Public\MLMAL\dataset-packed-pe\packed\Exe32pack\exe32pack_gpgme-w32spawn.exe,7.82,31246,9,3,85001,114688,1024,1,6,4096,0,73740,76288,12800,7
C:\Users\Public\MLMAL\dataset-packed-pe\packed\Exe32pack\exe32pack_gradient-map.exe,6.52,28624,10,7,30768,61440,1024,1,14,4096,0,49164,31232,3072,7
C:\Users\Public\MLMAL\dataset-packed-pe\packed\Exe32pack\exe32pack_gspawn-win32-helper-console.exe,6.92,15886,9,4,32733,61440,1024,1,8,4096,0,45068,33792,2048,7
C:\Users\Public\MLMAL\dataset-packed-pe\packed\Exe32pack\exe32pack_gspawn-win32-helper.exe,6.96,15886,9,4,33253,65536,1024,1,8,4096,0,49164,34304,2048,7
C:\Users\Public\MLMAL\dataset-packed-pe\packed\Exe32pack\exe32pack_guillotine.exe,6.5,28592,10,6,30533,61440,1024,1,12,4096,0,49164,29696,3072,7
C:\Users\Public\MLMAL\dataset-packed-pe\packed\Exe32pack\exe32pack_HashCalculator.exe,6.9,21901,4,2,48592,81920,512,1,4,8192,34112,57356,22016,1536,7
C:\Users\Public\MLMAL\dataset-packed-pe\packed\Exe32pack\exe32pack_help.exe,6.73,33408,10,8,45215,81920,1024,1,16,4096,0,61452,45056,3072,7
C:\Users\Public\MLMAL\dataset-packed-pe\packed\Exe32pack\exe32pack_hot.exe,6.73,33792,10,10,54485,86016,1024,1,20,4096,0,65548,45056,12288,7
C:\Users\Public\MLMAL\dataset-packed-pe\packed\Exe32pack\exe32pack_httrack.exe,7.02,13071,5,4,29992,49152,512,1,8,4096,32768,32780,18944,1536,7
C:\Users\Public\MLMAL\dataset-packed-pe\packed\Exe32pack\exe32pack_IEExec.exe,6.43,8881,4,2,16602,49152,512,1,4,8192,1280,32780,9216,1536,7
C:\Users\Public\MLMAL\dataset-packed-pe\packed\Exe32pack\exe32pack_illusion.exe,6.62,32528,10,10,40270,73728,1024,1,20,4096,0,57356,40448,3072,7
C:\Users\Public\MLMAL\dataset-packed-pe\packed\Exe32pack\exe32pack_InstallUtil.exe,6.69,11361,4,2,26754,57344,512,1,4,8192,1280,40972,17920,1536,7
C:\Users\Public\MLMAL\dataset-packed-pe\packed\Exe32pack\exe32pack_jsc.exe,7.7,20582,4,2,56140,90112,512,1,4,8192,1280,57356,27136,9728,7
C:\Users\Public\MLMAL\dataset-packed-pe\packed\Exe32pack\exe32pack_lens-apply.exe,6.65,33128,10,11,42029,73728,1024,1,22,4096,0,57356,41472,3072,7
C:\Users\Public\MLMAL\dataset-packed-pe\packed\Exe32pack\exe32pack_ListaryHookHelper32.exe,6.89,29496,7,9,20333,49152,1024,1,18,4096,33088,36876,15872,1536,7
C:\Users\Public\MLMAL\dataset-packed-pe\packed\Exe32pack\exe32pack_LoadTester.exe,6.91,17920,5,5,20850,36864,512,1,10,4096,0,24588,19968,1536,7
C:\Users\Public\MLMAL\dataset-packed-pe\packed\Exe32pack\exe32pack_lpaq8.exe,7.76,18933,6,2,245291,262144,1024,1,4,4096,0,233484,46080,200704,7
C:\Users\Public\MLMAL\dataset-packed-pe\packed\Exe32pack\exe32pack_m2cdm.exe,7.84,27867,9,4,120614,147456,1024,1,8,4096,0,110604,71680,51200,7
C:\Users\Public\MLMAL\dataset-packed-pe\packed\Exe32pack\exe32pack_MacMakeup.exe,7.69,21110,4,2,61699,90112,512,1,4,8192,34112,57356,25600,9728,7
C:\Users\Public\MLMAL\dataset-packed-pe\packed\Exe32pack\exe32pack_ManicTimeProcessInfo.exe,6.8,28344,4,2,26671,57344,512,1,4,8192,34112,49164,22016,1536,7
C:\Users\Public\MLMAL\dataset-packed-pe\packed\Exe32pack\exe32pack_max-rgb.exe,6.59,28816,10,10,33553,69632,1024,1,20,4096,0,53260,33280,3072,7
C:\Users\Public\MLMAL\dataset-packed-pe\packed\Exe32pack\exe32pack_mdbx_load.exe,7.07,15259,6,2,33272,53248,1024,1,4,4096,33024,36876,23552,1536,7
C:\Users\Public\MLMAL\dataset-packed-pe\packed\Exe32pack\exe32pack_memtest.exe,6.56,20890,5,6,44316,61440,512,1,12,4096,0,45068,42496,1536,7
C:\Users\Public\MLMAL\dataset-packed-pe\packed\Exe32pack\exe32pack_Miranda32.exe,5.27,28916,6,3,40248,61440,1024,1,6,4096,33024,49164,35328,1536,7
C:\Users\Public\MLMAL\dataset-packed-pe\packed\Exe32pack\exe32pack_Mode2CDMaker.exe,7.83,27439,9,4,119349,147456,1024,1,8,4096,0,110604,71168,51200,7
C:\Users\Public\MLMAL\dataset-packed-pe\packed\Exe32pack\exe32pack_MyTimeSync.exe,6.16,17866,5,6,31390,49152,512,1,12,4096,0,32780,32768,1536,7
C:\Users\Public\MLMAL\dataset-packed-pe\packed\Exe32pack\exe32pack_noise-hsv.exe,6.45,33616,10,11,36035,73728,1024,1,22,4096,0,57356,36352,3072,7
C:\Users\Public\MLMAL\dataset-packed-pe\packed\Exe32pack\exe32pack_noise-randomize.exe,6.67,32984,10,10,42600,73728,1024,1,20,4096,0,57356,42496,3072,7
C:\Users\Public\MLMAL\dataset-packed-pe\packed\Exe32pack\exe32pack_noise-rgb.exe,6.61,33024,10,10,41551,73728,1024,1,20,4096,0,57356,41472,3072,7
C:\Users\Public\MLMAL\dataset-packed-pe\packed\Exe32pack\exe32pack_noise-spread.exe,6.43,33760,10,10,35738,69632,1024,1,20,4096,0,57356,35840,3072,7
C:\Users\Public\MLMAL\dataset-packed-pe\packed\Exe32pack\exe32pack_PhotoFilmStrip-cli.exe,6.87,22733,6,4,49837,61440,1024,1,8,4096,33088,40972,33792,1536,7
C:\Users\Public\MLMAL\dataset-packed-pe\packed\Exe32pack\exe32pack_PhotoFilmStrip.exe,6.88,23237,6,4,50990,61440,1024,1,8,4096,33088,40972,34304,1536,7
C:\Users\Public\MLMAL\dataset-packed-pe\packed\Exe32pack\exe32pack_plasma.exe,6.62,32560,10,10,40163,73728,1024,1,20,4096,0,57356,39936,3072,7
C:\Users\Public\MLMAL\dataset-packed-pe\packed\Exe32pack\exe32pack_plugin-container.exe,6.47,10011,6,4,15980,32768,1024,1,8,4096,33088,24588,12288,1536,7
C:\Users\Public\MLMAL\dataset-packed-pe\packed\Exe32pack\exe32pack_PresentationFontCache.exe,7.04,21864,4,2,37804,65536,512,1,4,8192,1344,49164,22016,1536,7
C:\Users\Public\MLMAL\dataset-packed-pe\packed\Exe32pack\exe32pack_procedure-browser.exe,6.6,25360,10,10,28501,61440,1024,1,20,4096,0,49164,28160,3072,7
C:\Users\Public\MLMAL\dataset-packed-pe\packed\Exe32pack\exe32pack_pythonw.exe,5.32,26462,5,3,32263,49152,512,1,6,4096,32768,40972,28672,1536,7
C:\Users\Public\MLMAL\dataset-packed-pe\packed\Exe32pack\exe32pack_red-eye-removal.exe,6.43,32512,10,10,34347,65536,1024,1,20,4096,0,53260,34304,3072,7
C:\Users\Public\MLMAL\dataset-packed-pe\packed\Exe32pack\exe32pack_RegAsm.exe,7.74,23326,4,2,71172,98304,512,1,4,8192,1280,65548,29696,9728,7
C:\Users\Public\MLMAL\dataset-packed-pe\packed\Exe32pack\exe32pack_RegSvcs.exe,6.82,14421,4,2,34769,65536,512,1,4,8192,1280,49164,20992,1536,7
C:\Users\Public\MLMAL\dataset-packed-pe\packed\Exe32pack\exe32pack_rotate.exe,6.49,31232,10,6,34108,65536,1024,1,12,4096,0,53260,33792,3072,7
C:\Users\Public\MLMAL\dataset-packed-pe\packed\Exe32pack\exe32pack_semi-flatten.exe,6.58,25608,10,6,29041,61440,1024,1,12,4096,0,49164,29184,3072,7
C:\Users\Public\MLMAL\dataset-packed-pe\packed\Exe32pack\exe32pack_sharpen.exe,6.5,34184,10,10,39368,73728,1024,1,20,4096,0,57356,36864,5120,7
C:\Users\Public\MLMAL\dataset-packed-pe\packed\Exe32pack\exe32pack_SmartDefragBootTime.exe,7.33,26024,5,2,41594,61440,512,1,4,4096,1344,40972,20480,1536,7
C:\Users\Public\MLMAL\dataset-packed-pe\packed\Exe32pack\exe32pack_smooth-palette.exe,6.67,32184,10,10,40881,73728,1024,1,20,4096,0,57356,40960,3072,7
C:\Users\Public\MLMAL\dataset-packed-pe\packed\Exe32pack\exe32pack_SuperF4.exe,7.24,24727,9,7,62679,90112,1024,1,14,4096,320,61452,53760,12800,7
C:\Users\Public\MLMAL\dataset-packed-pe\packed\Exe32pack\exe32pack_threshold-alpha.exe,6.4,31784,10,10,32732,65536,1024,1,20,4096,0,53260,32768,3072,7
C:\Users\Public\MLMAL\dataset-packed-pe\packed\Exe32pack\exe32pack_tile-glass.exe,6.42,33920,10,10,35755,69632,1024,1,20,4096,0,57356,35840,3072,7
C:\Users\Public\MLMAL\dataset-packed-pe\packed\Exe32pack\exe32pack_tile-seamless.exe,6.72,26920,10,5,32870,69632,1024,1,10,4096,0,53260,32768,3072,7
C:\Users\Public\MLMAL\dataset-packed-pe\packed\Exe32pack\exe32pack_tile.exe,6.44,34160,10,10,36511,73728,1024,1,20,4096,0,57356,35840,3072,7
C:\Users\Public\MLMAL\dataset-packed-pe\packed\Exe32pack\exe32pack_tinytask.exe,7.04,31127,5,5,59013,69632,512,1,10,4096,0,45068,44032,1536,7
C:\Users\Public\MLMAL\dataset-packed-pe\packed\Exe32pack\exe32pack_touch.exe,7.84,23412,5,3,66900,81920,512,1,6,4096,0,49164,25088,10240,7
C:\Users\Public\MLMAL\dataset-packed-pe\packed\Exe32pack\exe32pack_TsWpfWrp.exe,7.02,17216,4,2,27113,57344,512,1,4,8192,1024,40972,17408,1536,7
C:\Users\Public\MLMAL\dataset-packed-pe\packed\Exe32pack\exe32pack_twain.exe,6.81,32984,10,7,46262,81920,1024,1,14,4096,0,61452,46080,3072,7
C:\Users\Public\MLMAL\dataset-packed-pe\packed\Exe32pack\exe32pack_UnlockerAssistant.exe,6.74,14482,4,6,32210,45056,512,1,12,4096,1024,28684,17920,1536,7
C:\Users\Public\MLMAL\dataset-packed-pe\packed\Exe32pack\exe32pack_updater3.exe,6.91,15132,6,5,32264,49152,1024,1,10,4096,33088,32780,24064,1536,7
C:\Users\Public\MLMAL\dataset-packed-pe\packed\Exe32pack\exe32pack_Updater5.exe,6.71,19189,4,2,45618,73728,512,1,4,8192,34112,57356,24576,1536,7
C:\Users\Public\MLMAL\dataset-packed-pe\packed\Exe32pack\exe32pack_value-invert.exe,6.54,28080,10,6,29853,61440,1024,1,12,4096,0,49164,29696,3072,7
C:\Users\Public\MLMAL\dataset-packed-pe\packed\Exe32pack\exe32pack_wabread.exe,7.89,29531,6,3,85304,106496,1024,1,6,4096,0,65548,76288,10752,7
C:\Users\Public\MLMAL\dataset-packed-pe\packed\Exe32pack\exe32pack_web-browser.exe,6.59,25392,10,8,29333,61440,1024,1,16,4096,0,49164,29696,3072,7
C:\Users\Public\MLMAL\dataset-packed-pe\packed\Exe32pack\exe32pack_web-page.exe,6.6,33216,10,12,42749,73728,1024,1,24,4096,0,57356,41984,3072,7
C:\Users\Public\MLMAL\dataset-packed-pe\packed\Exe32pack\exe32pack_WinList.exe,6.91,11156,7,4,25114,49152,1024,1,8,4096,0,36876,24576,2560,7
C:\Users\Public\MLMAL\dataset-packed-pe\packed\Exe32pack\exe32pack_WSEnable.exe,6.8,23208,6,6,21533,40960,1024,1,12,4096,33088,28684,15872,1536,7
C:\Users\Public\MLMAL\dataset-packed-pe\packed\Exe32pack\exe32pack_zlib-flate.exe,6.98,24248,9,5,14822,45056,1024,1,10,4096,0,36876,15872,2048,7
C:\Users\Public\MLMAL\dataset-packed-pe\packed\EXpressor\expressor_accesschk.exe,5.56,533200,4,2,1306695,1313856,4096,0,19,872448,0,873538,208,0,8
C:\Users\Public\MLMAL\dataset-packed-pe\packed\EXpressor\expressor_AccessEnum.exe,7.34,60352,4,2,220100,228936,4096,0,23,208896,0,209986,208,0,8
C:\Users\Public\MLMAL\dataset-packed-pe\packed\EXpressor\expressor_ADExplorer.exe,7.52,199544,4,2,679637,684832,4096,0,25,634880,0,635970,208,0,8
C:\Users\Public\MLMAL\dataset-packed-pe\packed\EXpressor\expressor_adpcmencode.exe,7.94,141796,4,2,350309,357404,4096,0,15,348160,0,349250,208,0,8
C:\Users\Public\MLMAL\dataset-packed-pe\packed\EXpressor\expressor_adrestore.exe,7.83,43640,3,2,183396,190772,4096,0,20,184320,0,185410,208,0,8
C:\Users\Public\MLMAL\dataset-packed-pe\packed\EXpressor\expressor_al.exe,7.9,96084,4,2,271609,279996,4096,0,17,270336,0,271426,208,0,8
C:\Users\Public\MLMAL\dataset-packed-pe\packed\EXpressor\expressor_arh.exe,7.75,46480,4,2,133037,140528,4096,0,16,131072,0,132162,208,0,8
C:\Users\Public\MLMAL\dataset-packed-pe\packed\EXpressor\expressor_Autologon.exe,7.8,70576,4,2,192812,199432,4096,0,17,188416,0,189506,208,0,8
C:\Users\Public\MLMAL\dataset-packed-pe\packed\EXpressor\expressor_Autoruns.exe,7.2,309568,4,2,1028587,1037056,4096,0,26,921600,0,922690,208,0,8
C:\Users\Public\MLMAL\dataset-packed-pe\packed\EXpressor\expressor_autorunsc.exe,7.08,277912,4,2,916515,922368,4096,0,26,806912,0,808002,208,0,8
C:\Users\Public\MLMAL\dataset-packed-pe\packed\EXpressor\expressor_Bginfo.exe,7.97,1026472,4,2,4070010,4076224,4096,0,34,4018176,0,4019266,208,0,8
C:\Users\Public\MLMAL\dataset-packed-pe\packed\EXpressor\expressor_BlueScreenView.exe,7.13,71436,4,2,179359,185516,4096,0,21,155648,0,156738,208,0,8
C:\Users\Public\MLMAL\dataset-packed-pe\packed\EXpressor\expressor_Cacheset.exe,7.69,47044,4,2,190461,199308,4096,0,17,188416,0,189506,208,0,8
C:\Users\Public\MLMAL\dataset-packed-pe\packed\EXpressor\expressor_calc.exe,7.68,540940,4,2,1322732,1328908,4096,0,27,917504,0,918594,208,0,8
C:\Users\Public\MLMAL\dataset-packed-pe\packed\EXpressor\expressor_Clockres.exe,7.82,69576,4,2,191596,197920,4096,0,17,188416,0,189506,208,0,8
C:\Users\Public\MLMAL\dataset-packed-pe\packed\EXpressor\expressor_cmd.exe,7.18,112716,4,2,418486,427084,4096,0,15,385024,0,386114,208,0,8
C:\Users\Public\MLMAL\dataset-packed-pe\packed\EXpressor\expressor_ComIntRep.exe,7.13,1608448,4,2,3746069,3752704,4096,0,29,2457600,0,2458690,208,0,8
C:\Users\Public\MLMAL\dataset-packed-pe\packed\EXpressor\expressor_Contig.exe,7.92,108436,4,2,546040,554228,4096,0,17,544768,0,545858,208,0,8
C:\Users\Public\MLMAL\dataset-packed-pe\packed\EXpressor\expressor_Coreinfo.exe,4.34,555760,4,2,1444867,1453624,4096,0,17,966656,0,967746,208,0,8
C:\Users\Public\MLMAL\dataset-packed-pe\packed\EXpressor\expressor_ctrl2cap.exe,7.8,41950,3,2,177291,182272,4096,0,16,176128,0,177218,208,0,8
C:\Users\Public\MLMAL\dataset-packed-pe\packed\EXpressor\expressor_DarkNamer.exe,6.68,40436,4,2,116849,124404,4096,0,17,102400,0,103490,208,0,8
C:\Users\Public\MLMAL\dataset-packed-pe\packed\EXpressor\expressor_Dbgview.exe,7.04,326824,4,2,876063,885328,4096,0,20,667648,0,668738,208,0,8
C:\Users\Public\MLMAL\dataset-packed-pe\packed\EXpressor\expressor_DDConfigCA.exe,7.87,83828,4,2,218179,227092,4096,0,17,217088,0,218178,208,0,8
C:\Users\Public\MLMAL\dataset-packed-pe\packed\EXpressor\expressor_Desktops.exe,7.6,65568,4,2,184875,193480,4096,0,17,176128,0,177218,208,0,8
C:\Users\Public\MLMAL\dataset-packed-pe\packed\EXpressor\expressor_dfrgui.exe,6.61,537820,4,2,1130755,1137372,4096,0,23,655360,0,656450,208,0,8
C:\Users\Public\MLMAL\dataset-packed-pe\packed\EXpressor\expressor_diskext.exe,7.84,70624,4,2,201012,210240,4096,0,17,200704,0,201794,208,0,8
C:\Users\Public\MLMAL\dataset-packed-pe\packed\EXpressor\expressor_Diskmon.exe,7.61,83892,4,2,313944,323196,4096,0,21,303104,0,304194,208,0,8
C:\Users\Public\MLMAL\dataset-packed-pe\packed\EXpressor\expressor_DiskView.exe,6.97,441220,4,2,2072919,2078732,4096,0,20,1744896,0,1745986,208,0,8
C:\Users\Public\MLMAL\dataset-packed-pe\packed\EXpressor\expressor_DriverView.exe,7.24,50048,4,2,116692,126240,4096,0,21,106496,0,107586,208,0,8
C:\Users\Public\MLMAL\dataset-packed-pe\packed\EXpressor\expressor_du.exe,7.88,82860,4,2,238019,247100,4096,0,17,237568,0,238658,208,0,8
C:\Users\Public\MLMAL\dataset-packed-pe\packed\EXpressor\expressor_efsdump.exe,7.8,41440,3,2,176733,182276,4096,0,16,176128,0,177218,208,0,8
C:\Users\Public\MLMAL\dataset-packed-pe\packed\EXpressor\expressor_ESEDatabaseView.exe,7.23,79612,4,2,181391,189996,4096,0,21,159744,0,160834,208,0,8
C:\Users\Public\MLMAL\dataset-packed-pe\packed\EXpressor\expressor_EventLogChannelsView.exe,7.11,83564,4,2,181410,189852,4096,0,19,151552,0,152642,208,0,8
C:\Users\Public\MLMAL\dataset-packed-pe\packed\EXpressor\expressor_Everything.exe,7.9,548384,4,2,2201244,2208184,4096,0,23,2158592,0,2159682,208,0,8
C:\Users\Public\MLMAL\dataset-packed-pe\packed\EXpressor\expressor_FastHash_kr.exe,7.6,235380,4,2,726376,733044,4096,0,22,671744,0,672834,208,0,8
C:\Users\Public\MLMAL\dataset-packed-pe\packed\EXpressor\expressor_FileTypesMan.exe,7.06,83040,4,2,188920,197008,4096,0,21,163840,0,164930,208,0,8
C:\Users\Public\MLMAL\dataset-packed-pe\packed\EXpressor\expressor_FindLinks.exe,7.85,75768,4,2,206152,214352,4096,0,18,204800,0,205890,208,0,8
C:\Users\Public\MLMAL\dataset-packed-pe\packed\EXpressor\expressor_FolderTimeUpdate.exe,7.07,76520,4,2,161927,171032,4096,0,20,135168,0,136258,208,0,8
